WKT,element
"POLYGON ((587123.865 5036946.422,587116.576 5036924.317,587179.144 5036952.171,587123.865 5036946.422))",8462
"POLYGON ((587179.144 5036952.171,587150.472 5036965.961,587123.865 5036946.422,587179.144 5036952.171))",8463
"POLYGON ((587150.472 5036965.961,587179.144 5036952.171,587205.349 5036966.377,587150.472 5036965.961))",8464
"POLYGON ((587081.46 5036960.972,587123.865 5036946.422,587137.168 5037018.76,587081.46 5036960.972))",8465
"POLYGON ((587198.476 5036931.592,587236.529 5036953.905,587205.349 5036966.377,587198.476 5036931.592))",8466
"POLYGON ((587198.476 5036931.592,587254.185 5036871.518,587236.529 5036953.905,587198.476 5036931.592))",8467
"POLYGON ((587205.349 5036966.377,587236.529 5036953.905,587211.585 5037112.716,587205.349 5036966.377))",8468
"POLYGON ((587198.476 5036931.592,587205.349 5036966.377,587179.144 5036952.171,587198.476 5036931.592))",8469
"POLYGON ((587171.245 5036922.134,587198.476 5036931.592,587179.144 5036952.171,587171.245 5036922.134))",8470
"POLYGON ((587150.472 5036965.961,587137.168 5037018.76,587123.865 5036946.422,587150.472 5036965.961))",8471
"POLYGON ((587211.585 5037112.716,587236.529 5036953.905,587313.025 5036953.489,587211.585 5037112.716))",8472
"POLYGON ((587116.576 5036924.317,587099.337 5036925.219,587103.896 5036911.221,587116.576 5036924.317))",8473
"POLYGON ((587293.679 5036900.62,587236.529 5036953.905,587254.185 5036871.518,587293.679 5036900.62))",8474
"POLYGON ((587137.168 5037018.76,587150.472 5036965.961,587205.349 5036966.377,587137.168 5037018.76))",8475
"POLYGON ((586939.057 5037071.903,586993.518 5037068.317,586946.124 5037087.701,586939.057 5037071.903))",8476
"POLYGON ((586939.057 5037071.903,586956.102 5037020.923,586993.518 5037068.317,586939.057 5037071.903))",8477
"POLYGON ((587060.036 5036990.835,587120.318 5037093.937,587047.564 5037053.351,587060.036 5036990.835))",8478
"POLYGON ((586946.124 5037087.701,586993.518 5037068.317,586946.124 5037122.623,586946.124 5037087.701))",8479
"POLYGON ((587001.833 5036988.496,587060.036 5036990.835,587047.564 5037053.351,587001.833 5036988.496))",8480
"POLYGON ((586946.124 5037122.623,586991.855 5037143.15,586940.304 5037144.241,586946.124 5037122.623))",8481
"POLYGON ((586917.438 5037183.736,586960.259 5037173.083,586946.124 5037212.162,586917.438 5037183.736))",8482
"POLYGON ((586960.259 5037173.083,586940.304 5037144.241,586991.855 5037143.15,586960.259 5037173.083))",8483
"POLYGON ((586991.855 5037143.15,586946.124 5037122.623,586993.518 5037068.317,586991.855 5037143.15))",8484
"POLYGON ((587137.168 5037018.76,587120.318 5037093.937,587060.036 5036990.835,587137.168 5037018.76))",8485
"POLYGON ((586946.124 5037122.623,586915.997 5037091.929,586946.124 5037087.701,586946.124 5037122.623))",8486
"POLYGON ((587120.318 5037093.937,587137.168 5037018.76,587211.585 5037112.716,587120.318 5037093.937))",8487
"POLYGON ((587078.328 5037094.924,587047.564 5037053.351,587120.318 5037093.937,587078.328 5037094.924))",8488
"POLYGON ((587176.026 5037146.32,587211.585 5037112.716,587240.271 5037141.817,587176.026 5037146.32))",8489
"POLYGON ((587211.585 5037112.716,587176.026 5037146.32,587120.318 5037093.937,587211.585 5037112.716))",8490
"POLYGON ((587211.585 5037112.716,587137.168 5037018.76,587205.349 5036966.377,587211.585 5037112.716))",8491
"POLYGON ((587176.026 5037146.32,587240.271 5037141.817,587232.151 5037181.657,587176.026 5037146.32))",8492
"POLYGON ((587211.585 5037112.716,587313.025 5036953.489,587240.271 5037141.817,587211.585 5037112.716))",8493
"POLYGON ((587120.318 5037093.937,587176.026 5037146.32,587114.913 5037153.128,587120.318 5037093.937))",8494
"POLYGON ((587176.026 5037146.32,587135.7 5037183.061,587114.913 5037153.128,587176.026 5037146.32))",8495
"POLYGON ((587176.026 5037146.32,587181.431 5037180.566,587135.7 5037183.061,587176.026 5037146.32))",8496
"POLYGON ((587232.151 5037181.657,587263.747 5037250.67,587233.814 5037285.332,587232.151 5037181.657))",8497
"POLYGON ((587263.747 5037250.67,587232.151 5037181.657,587240.271 5037141.817,587263.747 5037250.67))",8498
"POLYGON ((587241.297 5037326.074,587233.814 5037285.332,587263.747 5037250.67,587241.297 5037326.074))",8499
"POLYGON ((587232.151 5037181.657,587233.814 5037285.332,587181.431 5037180.566,587232.151 5037181.657))",8500
"POLYGON ((587176.026 5037146.32,587232.151 5037181.657,587181.431 5037180.566,587176.026 5037146.32))",8501
"POLYGON ((587240.271 5037141.817,587464.353 5037223.717,587441.903 5037262.797,587240.271 5037141.817))",8502
"POLYGON ((587120.318 5037093.937,587114.913 5037153.128,587078.328 5037094.924,587120.318 5037093.937))",8503
"POLYGON ((587060.036 5036990.835,587081.46 5036960.972,587137.168 5037018.76,587060.036 5036990.835))",8504
"POLYGON ((587313.025 5036953.489,587236.529 5036953.905,587293.679 5036900.62,587313.025 5036953.489))",8505
"POLYGON ((587336.916 5036923.485,587342.736 5036905.349,587370.175 5036906.18,587336.916 5036923.485))",8506
"POLYGON ((587336.916 5036923.485,587313.025 5036953.489,587293.679 5036900.62,587336.916 5036923.485))",8507
"POLYGON ((587336.916 5036923.485,587392.625 5036916.418,587379.127 5036934.365,587336.916 5036923.485))",8508
"POLYGON ((587392.625 5036916.418,587370.175 5036906.18,587435.861 5036920.315,587392.625 5036916.418))",8509
"POLYGON ((587399.498 5036932.702,587392.625 5036916.418,587416.322 5036926.811,587399.498 5036932.702))",8510
"POLYGON ((587370.175 5036906.18,587392.625 5036916.418,587336.916 5036923.485,587370.175 5036906.18))",8511
"POLYGON ((587293.679 5036900.62,587265.409 5036862.112,587342.736 5036905.349,587293.679 5036900.62))",8512
"POLYGON ((587399.498 5036932.702,587379.127 5036934.365,587392.625 5036916.418,587399.498 5036932.702))",8513
"POLYGON ((587313.025 5036953.489,587346.284 5036950.995,587410.307 5037007.95,587313.025 5036953.489))",8514
"POLYGON ((587313.025 5036953.489,587336.916 5036923.485,587346.284 5036950.995,587313.025 5036953.489))",8515
"POLYGON ((587401.577 5036960.557,587410.307 5037007.95,587346.284 5036950.995,587401.577 5036960.557))",8516
"POLYGON ((587346.284 5036950.995,587399.498 5036932.702,587401.577 5036960.557,587346.284 5036950.995))",8517
"POLYGON ((587411.333 5036969.632,587410.307 5037007.95,587401.577 5036960.557,587411.333 5036969.632))",8518
"POLYGON ((587346.284 5036950.995,587379.127 5036934.365,587399.498 5036932.702,587346.284 5036950.995))",8519
"POLYGON ((587336.916 5036923.485,587379.127 5036934.365,587346.284 5036950.995,587336.916 5036923.485))",8520
"POLYGON ((587410.307 5037007.95,587433.588 5037044.535,587240.271 5037141.817,587410.307 5037007.95))",8521
"POLYGON ((587401.577 5036960.557,587399.498 5036932.702,587416.322 5036926.811,587401.577 5036960.557))",8522
"POLYGON ((587336.916 5036923.485,587293.679 5036900.62,587342.736 5036905.349,587336.916 5036923.485))",8523
"POLYGON ((587411.333 5036969.632,587416.322 5036926.811,587440.85 5036978.518,587411.333 5036969.632))",8524
"POLYGON ((587416.322 5036926.811,587411.333 5036969.632,587401.577 5036960.557,587416.322 5036926.811))",8525
"POLYGON ((587411.333 5036969.632,587440.85 5036978.518,587427.546 5037006.217,587411.333 5036969.632))",8526
"POLYGON ((587440.85 5036978.518,587416.322 5036926.811,587435.861 5036920.315,587440.85 5036978.518))",8527
"POLYGON ((587427.546 5037006.217,587440.85 5036978.518,587454.985 5037022.586,587427.546 5037006.217))",8528
"POLYGON ((587416.322 5036926.811,587392.625 5036916.418,587435.861 5036920.315,587416.322 5036926.811))",8529
"POLYGON ((587437.108 5037027.419,587410.307 5037007.95,587427.546 5037006.217,587437.108 5037027.419))",8530
"POLYGON ((587455.401 5037044.465,587433.588 5037044.535,587437.108 5037027.419,587455.401 5037044.465))",8531
"POLYGON ((587433.588 5037044.535,587410.307 5037007.95,587437.108 5037027.419,587433.588 5037044.535))",8532
"POLYGON ((587454.985 5037022.586,587437.108 5037027.419,587427.546 5037006.217,587454.985 5037022.586))",8533
"POLYGON ((587455.401 5037044.465,587437.108 5037027.419,587454.985 5037022.586,587455.401 5037044.465))",8534
"POLYGON ((587455.401 5037044.465,587488.244 5037057.508,587500.716 5037090.195,587455.401 5037044.465))",8535
"POLYGON ((587488.244 5037057.508,587455.401 5037044.465,587454.985 5037022.586,587488.244 5037057.508))",8536
"POLYGON ((587500.716 5037090.195,587488.244 5037057.508,587524.829 5037099.913,587500.716 5037090.195))",8537
"POLYGON ((587433.588 5037044.535,587455.401 5037044.465,587482.229 5037091.098,587433.588 5037044.535))",8538
"POLYGON ((587482.229 5037091.098,587455.401 5037044.465,587500.716 5037090.195,587482.229 5037091.098))",8539
"POLYGON ((587427.546 5037006.217,587410.307 5037007.95,587411.333 5036969.632,587427.546 5037006.217))",8540
"POLYGON ((587464.353 5037223.717,587240.271 5037141.817,587433.588 5037044.535,587464.353 5037223.717))",8541
"POLYGON ((587464.353 5037223.717,587467.041 5037246.928,587441.903 5037262.797,587464.353 5037223.717))",8542
"POLYGON ((587467.041 5037246.928,587464.353 5037223.717,587501.132 5037210.343,587467.041 5037246.928))",8543
"POLYGON ((587497.612 5037199.189,587513.825 5037192.537,587501.132 5037210.343,587497.612 5037199.189))",8544
"POLYGON ((587519.646 5037133.503,587497.612 5037199.189,587482.229 5037091.098,587519.646 5037133.503))",8545
"POLYGON ((587497.612 5037199.189,587501.132 5037210.343,587464.353 5037223.717,587497.612 5037199.189))",8546
"POLYGON ((587482.229 5037091.098,587497.612 5037199.189,587464.353 5037223.717,587482.229 5037091.098))",8547
"POLYGON ((587347.947 5037310.606,587240.271 5037141.817,587441.903 5037262.797,587347.947 5037310.606))",8548
"POLYGON ((587467.041 5037246.928,587501.132 5037210.343,587488.244 5037262.05,587467.041 5037246.928))",8549
"POLYGON ((587414.049 5037311.853,587441.903 5037262.797,587441.266 5037308.041,587414.049 5037311.853))",8550
"POLYGON ((587441.903 5037262.797,587414.049 5037311.853,587347.947 5037310.606,587441.903 5037262.797))",8551
"POLYGON ((587414.049 5037311.853,587441.266 5037308.041,587408.838 5037374.559,587414.049 5037311.853))",8552
"POLYGON ((587347.947 5037310.606,587292.017 5037350.03,587263.747 5037250.67,587347.947 5037310.606))",8553
"POLYGON ((587467.041 5037246.928,587453.738 5037269.378,587441.903 5037262.797,587467.041 5037246.928))",8554
"POLYGON ((587453.738 5037269.378,587467.041 5037246.928,587488.244 5037262.05,587453.738 5037269.378))",8555
"POLYGON ((587453.738 5037269.378,587488.244 5037262.05,587441.266 5037308.041,587453.738 5037269.378))",8556
"POLYGON ((587441.903 5037262.797,587453.738 5037269.378,587441.266 5037308.041,587441.903 5037262.797))",8557
"POLYGON ((587240.271 5037141.817,587347.947 5037310.606,587263.747 5037250.67,587240.271 5037141.817))",8558
"POLYGON ((587501.132 5037210.343,587528.986 5037267.871,587488.244 5037262.05,587501.132 5037210.343))",8559
"POLYGON ((587464.353 5037223.717,587433.588 5037044.535,587482.229 5037091.098,587464.353 5037223.717))",8560
"POLYGON ((587500.716 5037090.195,587527.323 5037120.96,587519.646 5037133.503,587500.716 5037090.195))",8561
"POLYGON ((587519.646 5037133.503,587482.229 5037091.098,587500.716 5037090.195,587519.646 5037133.503))",8562
"POLYGON ((587527.323 5037120.96,587561.413 5037109.891,587554.762 5037153.803,587527.323 5037120.96))",8563
"POLYGON ((587561.413 5037109.891,587527.323 5037120.96,587524.829 5037099.913,587561.413 5037109.891))",8564
"POLYGON ((587554.762 5037153.803,587561.413 5037109.891,587592.178 5037173.914,587554.762 5037153.803))",8565
"POLYGON ((587519.646 5037133.503,587527.323 5037120.96,587534.196 5037157.615,587519.646 5037133.503))",8566
"POLYGON ((587534.196 5037157.615,587527.323 5037120.96,587554.762 5037153.803,587534.196 5037157.615))",8567
"POLYGON ((587536.885 5037190.804,587528.986 5037267.871,587501.132 5037210.343,587536.885 5037190.804))",8568
"POLYGON ((587513.825 5037192.537,587497.612 5037199.189,587534.196 5037157.615,587513.825 5037192.537))",8569
"POLYGON ((587536.885 5037190.804,587513.825 5037192.537,587534.196 5037157.615,587536.885 5037190.804))",8570
"POLYGON ((587501.132 5037210.343,587513.825 5037192.537,587536.885 5037190.804,587501.132 5037210.343))",8571
"POLYGON ((587536.885 5037190.804,587534.196 5037157.615,587554.762 5037153.803,587536.885 5037190.804))",8572
"POLYGON ((587536.885 5037190.804,587592.178 5037173.914,587528.986 5037267.871,587536.885 5037190.804))",8573
"POLYGON ((587554.762 5037153.803,587592.178 5037173.914,587536.885 5037190.804,587554.762 5037153.803))",8574
"POLYGON ((587534.196 5037157.615,587497.612 5037199.189,587519.646 5037133.503,587534.196 5037157.615))",8575
"POLYGON ((587524.829 5037099.913,587527.323 5037120.96,587500.716 5037090.195,587524.829 5037099.913))",8576
"POLYGON ((587488.244 5037262.05,587437.524 5037385.94,587441.266 5037308.041,587488.244 5037262.05))",8577
"POLYGON ((587240.271 5037141.817,587313.025 5036953.489,587410.307 5037007.95,587240.271 5037141.817))",8578
"POLYGON ((586924.416 5036590.707,586945.618 5036586.55,587020.347 5036635.451,586924.416 5036590.707))",8579
"POLYGON ((586754.276 5036226.783,586771.425 5036272.254,586726.837 5036208.074,586754.276 5036226.783))",8580
"POLYGON ((587379.543 5037323.494,587347.947 5037310.606,587414.049 5037311.853,587379.543 5037323.494))",8581
"POLYGON ((586586.734 5037684.353,586548.59 5037629.216,586634.648 5037707.374,586586.734 5037684.353))",8582
"POLYGON ((586659.176 5037646.053,586630.906 5037643.974,586621.344 5037523.411,586659.176 5037646.053))",8583
"POLYGON ((586664.581 5037491.399,586634.232 5037438.601,586674.143 5037435.899,586664.581 5037491.399))",8584
"POLYGON ((586610.535 5037478.927,586634.232 5037438.601,586664.581 5037491.399,586610.535 5037478.927))",8585
"POLYGON ((586674.143 5037435.899,586614.277 5037398.274,586600.142 5037349.633,586674.143 5037435.899))",8586
"POLYGON ((586664.581 5037491.399,586621.344 5037523.411,586610.535 5037478.927,586664.581 5037491.399))",8587
"POLYGON ((586674.143 5037435.899,586612.198 5037303.695,586648.263 5037332.224,586674.143 5037435.899))",8588
"POLYGON ((586686.199 5037517.175,586659.176 5037646.053,586621.344 5037523.411,586686.199 5037517.175))",8589
"POLYGON ((586586.734 5037684.353,586651.173 5037741.724,586622.682 5037731.26,586586.734 5037684.353))",8590
"POLYGON ((586586.734 5037684.353,586622.682 5037731.26,586592.749 5037701.743,586586.734 5037684.353))",8591
"POLYGON ((586622.682 5037731.26,586651.173 5037741.724,586638.895 5037752.047,586622.682 5037731.26))",8592
"POLYGON ((586713.638 5037766.409,586634.648 5037707.374,586709.48 5037643.143,586713.638 5037766.409))",8593
"POLYGON ((586709.48 5037643.143,586634.648 5037707.374,586659.176 5037646.053,586709.48 5037643.143))",8594
"POLYGON ((586638.895 5037752.047,586651.173 5037741.724,586667.581 5037794.452,586638.895 5037752.047))",8595
"POLYGON ((586630.906 5037643.974,586659.176 5037646.053,586634.648 5037707.374,586630.906 5037643.974))",8596
"POLYGON ((586595.243 5037745.135,586638.895 5037752.047,586659.266 5037834.934,586595.243 5037745.135))",8597
"POLYGON ((586621.344 5037523.411,586664.581 5037491.399,586686.199 5037517.175,586621.344 5037523.411))",8598
"POLYGON ((586638.895 5037752.047,586595.243 5037745.135,586622.682 5037731.26,586638.895 5037752.047))",8599
"POLYGON ((586674.143 5037435.899,586678.612 5037404.147,586697.32 5037440.732,586674.143 5037435.899))",8600
"POLYGON ((586634.232 5037438.601,586614.277 5037398.274,586674.143 5037435.899,586634.232 5037438.601))",8601
"POLYGON ((586678.612 5037404.147,586756.964 5037408.649,586697.32 5037440.732,586678.612 5037404.147))",8602
"POLYGON ((586696.683 5037334.648,586749.962 5037319.545,586699.593 5037363.75,586696.683 5037334.648))",8603
"POLYGON ((586674.143 5037435.899,586720.601 5037463.597,586727.357 5037511.147,586674.143 5037435.899))",8604
"POLYGON ((586678.612 5037404.147,586648.263 5037332.224,586699.593 5037363.75,586678.612 5037404.147))",8605
"POLYGON ((586648.263 5037332.224,586696.683 5037334.648,586699.593 5037363.75,586648.263 5037332.224))",8606
"POLYGON ((586727.357 5037511.147,586664.581 5037491.399,586674.143 5037435.899,586727.357 5037511.147))",8607
"POLYGON ((586682.548 5037829.79,586667.581 5037794.452,586696.488 5037811.984,586682.548 5037829.79))",8608
"POLYGON ((586659.176 5037646.053,586729.435 5037596.165,586725.278 5037632.334,586659.176 5037646.053))",8609
"POLYGON ((586634.648 5037707.374,586713.638 5037766.409,586651.173 5037741.724,586634.648 5037707.374))",8610
"POLYGON ((586638.895 5037752.047,586667.581 5037794.452,586659.266 5037834.934,586638.895 5037752.047))",8611
"POLYGON ((586651.173 5037741.724,586696.488 5037811.984,586667.581 5037794.452,586651.173 5037741.724))",8612
"POLYGON ((586651.173 5037741.724,586713.638 5037766.409,586696.488 5037811.984,586651.173 5037741.724))",8613
"POLYGON ((586713.638 5037766.409,586709.48 5037643.143,586799.695 5037692.408,586713.638 5037766.409))",8614
"POLYGON ((586719.354 5037858.962,586692.11 5037852.655,586696.488 5037811.984,586719.354 5037858.962))",8615
"POLYGON ((586729.435 5037596.165,586659.176 5037646.053,586686.199 5037517.175,586729.435 5037596.165))",8616
"POLYGON ((586682.548 5037829.79,586696.488 5037811.984,586692.11 5037852.655,586682.548 5037829.79))",8617
"POLYGON ((586756.964 5037408.649,586678.612 5037404.147,586699.593 5037363.75,586756.964 5037408.649))",8618
"POLYGON ((586674.143 5037435.899,586697.32 5037440.732,586720.601 5037463.597,586674.143 5037435.899))",8619
"POLYGON ((586703.334 5037303.884,586696.683 5037334.648,586648.263 5037332.224,586703.334 5037303.884))",8620
"POLYGON ((586682.548 5037829.79,586659.266 5037834.934,586667.581 5037794.452,586682.548 5037829.79))",8621
"POLYGON ((586689.615 5038155.727,586673.401 5038181.087,586701.672 5038109.32,586689.615 5038155.727))",8622
"POLYGON ((586709.986 5038001.073,586701.672 5038109.32,586693.357 5037914.756,586709.986 5038001.073))",8623
"POLYGON ((586649.289 5038204.108,586701.672 5038109.32,586673.401 5038181.087,586649.289 5038204.108))",8624
"POLYGON ((586702.087 5037877.184,586693.357 5037914.756,586659.266 5037834.934,586702.087 5037877.184))",8625
"POLYGON ((586702.087 5037877.184,586659.266 5037834.934,586692.11 5037852.655,586702.087 5037877.184))",8626
"POLYGON ((586689.615 5038155.727,586697.514 5038169.446,586673.401 5038181.087,586689.615 5038155.727))",8627
"POLYGON ((586659.266 5037834.934,586682.548 5037829.79,586692.11 5037852.655,586659.266 5037834.934))",8628
"POLYGON ((586671.323 5038253.009,586673.401 5038181.087,586693.773 5038216.424,586671.323 5038253.009))",8629
"POLYGON ((586660.098 5038265.637,586649.289 5038204.108,586671.323 5038253.009,586660.098 5038265.637))",8630
"POLYGON ((586673.401 5038181.087,586671.323 5038253.009,586664.671 5038197.716,586673.401 5038181.087))",8631
"POLYGON ((586671.323 5038253.009,586693.773 5038216.424,586717.469 5038309.965,586671.323 5038253.009))",8632
"POLYGON ((586671.323 5038253.009,586687.536 5038298.324,586660.098 5038265.637,586671.323 5038253.009))",8633
"POLYGON ((586664.671 5038197.716,586671.323 5038253.009,586649.289 5038204.108,586664.671 5038197.716))",8634
"POLYGON ((586649.289 5038204.108,586673.401 5038181.087,586664.671 5038197.716,586649.289 5038204.108))",8635
"POLYGON ((586660.098 5038265.637,586687.536 5038298.324,586711.649 5038381.887,586660.098 5038265.637))",8636
"POLYGON ((586709.986 5038001.073,586693.357 5037914.756,586703.334 5037949.106,586709.986 5038001.073))",8637
"POLYGON ((586701.672 5038109.32,586704.582 5038117.063,586689.615 5038155.727,586701.672 5038109.32))",8638
"POLYGON ((586701.672 5038109.32,586719.964 5038046.388,586714.144 5038090.04,586701.672 5038109.32))",8639
"POLYGON ((586740.751 5037949.106,586709.986 5038001.073,586703.334 5037949.106,586740.751 5037949.106))",8640
"POLYGON ((586709.986 5038001.073,586719.964 5038046.388,586701.672 5038109.32,586709.986 5038001.073))",8641
"POLYGON ((586702.087 5037877.184,586727.031 5037917.094,586693.357 5037914.756,586702.087 5037877.184))",8642
"POLYGON ((586701.672 5038109.32,586714.144 5038090.04,586704.582 5038117.063,586701.672 5038109.32))",8643
"POLYGON ((586697.514 5038169.446,586714.144 5038230.715,586693.773 5038216.424,586697.514 5038169.446))",8644
"POLYGON ((586693.773 5038216.424,586673.401 5038181.087,586697.514 5038169.446,586693.773 5038216.424))",8645
"POLYGON ((586689.615 5038155.727,586704.582 5038117.063,586710.402 5038134.94,586689.615 5038155.727))",8646
"POLYGON ((586710.402 5038134.94,586710.818 5038159.208,586697.514 5038169.446,586710.402 5038134.94))",8647
"POLYGON ((586717.469 5038309.965,586693.773 5038216.424,586714.144 5038230.715,586717.469 5038309.965))",8648
"POLYGON ((586738.256 5038093.522,586710.818 5038159.208,586710.402 5038134.94,586738.256 5038093.522))",8649
"POLYGON ((586697.514 5038169.446,586710.818 5038159.208,586714.144 5038230.715,586697.514 5038169.446))",8650
"POLYGON ((586689.615 5038155.727,586710.402 5038134.94,586697.514 5038169.446,586689.615 5038155.727))",8651
"POLYGON ((586704.582 5038117.063,586714.144 5038090.04,586710.402 5038134.94,586704.582 5038117.063))",8652
"POLYGON ((586687.536 5038298.324,586717.469 5038309.965,586711.649 5038381.887,586687.536 5038298.324))",8653
"POLYGON ((586710.402 5038134.94,586714.144 5038090.04,586728.279 5038076.737,586710.402 5038134.94))",8654
"POLYGON ((586727.031 5037917.094,586703.334 5037949.106,586693.357 5037914.756,586727.031 5037917.094))",8655
"POLYGON ((586702.087 5037877.184,586692.11 5037852.655,586719.354 5037858.962,586702.087 5037877.184))",8656
"POLYGON ((586660.098 5038265.637,586711.649 5038381.887,586702.503 5038477.662,586660.098 5038265.637))",8657
"POLYGON ((586713.638 5037766.409,586748.144 5037802.578,586696.488 5037811.984,586713.638 5037766.409))",8658
"POLYGON ((586686.199 5037517.175,586722.784 5037546.692,586729.435 5037596.165,586686.199 5037517.175))",8659
"POLYGON ((586686.199 5037517.175,586727.357 5037511.147,586722.784 5037546.692,586686.199 5037517.175))",8660
"POLYGON ((586720.601 5037463.597,586760.927 5037509.744,586727.357 5037511.147,586720.601 5037463.597))",8661
"POLYGON ((586786.066 5037436.088,586760.927 5037509.744,586720.601 5037463.597,586786.066 5037436.088))",8662
"POLYGON ((586766.852 5037566.44,586760.927 5037509.744,586792.108 5037545.913,586766.852 5037566.44))",8663
"POLYGON ((586760.927 5037509.744,586766.852 5037566.44,586727.357 5037511.147,586760.927 5037509.744))",8664
"POLYGON ((586720.601 5037463.597,586697.32 5037440.732,586756.964 5037408.649,586720.601 5037463.597))",8665
"POLYGON ((586727.357 5037511.147,586766.852 5037566.44,586722.784 5037546.692,586727.357 5037511.147))",8666
"POLYGON ((586779.324 5037634.205,586725.278 5037632.334,586729.435 5037596.165,586779.324 5037634.205))",8667
"POLYGON ((586709.48 5037643.143,586659.176 5037646.053,586725.278 5037632.334,586709.48 5037643.143))",8668
"POLYGON ((586713.638 5037766.409,586767.683 5037809.645,586748.144 5037802.578,586713.638 5037766.409))",8669
"POLYGON ((586791.796 5037772.645,586713.638 5037766.409,586799.695 5037692.408,586791.796 5037772.645))",8670
"POLYGON ((586766.852 5037566.44,586779.324 5037634.205,586729.435 5037596.165,586766.852 5037566.44))",8671
"POLYGON ((586719.354 5037858.962,586748.144 5037802.578,586767.683 5037809.645,586719.354 5037858.962))",8672
"POLYGON ((586729.435 5037596.165,586722.784 5037546.692,586766.852 5037566.44,586729.435 5037596.165))",8673
"POLYGON ((586748.144 5037802.578,586719.354 5037858.962,586696.488 5037811.984,586748.144 5037802.578))",8674
"POLYGON ((586786.066 5037436.088,586720.601 5037463.597,586756.964 5037408.649,586786.066 5037436.088))",8675
"POLYGON ((586709.48 5037643.143,586725.278 5037632.334,586799.695 5037692.408,586709.48 5037643.143))",8676
"POLYGON ((586824.535 5037596.633,586766.852 5037566.44,586792.108 5037545.913,586824.535 5037596.633))",8677
"POLYGON ((586810.594 5037473.92,586830.55 5037505.516,586760.927 5037509.744,586810.594 5037473.92))",8678
"POLYGON ((586810.594 5037473.92,586830.55 5037402.569,586830.55 5037505.516,586810.594 5037473.92))",8679
"POLYGON ((586830.55 5037402.569,586810.594 5037473.92,586786.066 5037436.088,586830.55 5037402.569))",8680
"POLYGON ((586830.55 5037505.516,586845.932 5037530.46,586792.108 5037545.913,586830.55 5037505.516))",8681
"POLYGON ((586830.55 5037505.516,586792.108 5037545.913,586760.927 5037509.744,586830.55 5037505.516))",8682
"POLYGON ((586786.066 5037436.088,586756.964 5037408.649,586830.55 5037402.569,586786.066 5037436.088))",8683
"POLYGON ((586824.535 5037596.633,586792.108 5037545.913,586856.741 5037558.314,586824.535 5037596.633))",8684
"POLYGON ((586767.683 5037809.645,586713.638 5037766.409,586791.796 5037772.645,586767.683 5037809.645))",8685
"POLYGON ((586799.695 5037692.408,586779.324 5037634.205,586836.591 5037623.655,586799.695 5037692.408))",8686
"POLYGON ((586856.962 5037819.467,586809.984 5037843.58,586791.796 5037772.645,586856.962 5037819.467))",8687
"POLYGON ((586799.695 5037692.408,586725.278 5037632.334,586779.324 5037634.205,586799.695 5037692.408))",8688
"POLYGON ((586791.796 5037772.645,586799.695 5037692.408,586881.907 5037715.117,586791.796 5037772.645))",8689
"POLYGON ((586872.539 5037599.472,586836.591 5037623.655,586824.535 5037596.633,586872.539 5037599.472))",8690
"POLYGON ((586866.94 5037674.375,586799.695 5037692.408,586836.591 5037623.655,586866.94 5037674.375))",8691
"POLYGON ((586836.591 5037623.655,586779.324 5037634.205,586824.535 5037596.633,586836.591 5037623.655))",8692
"POLYGON ((586766.852 5037566.44,586824.535 5037596.633,586779.324 5037634.205,586766.852 5037566.44))",8693
"POLYGON ((586767.683 5037809.645,586791.796 5037772.645,586809.984 5037843.58,586767.683 5037809.645))",8694
"POLYGON ((586830.55 5037505.516,586830.55 5037402.569,586892.91 5037555.56,586830.55 5037505.516))",8695
"POLYGON ((586760.927 5037509.744,586786.066 5037436.088,586810.594 5037473.92,586760.927 5037509.744))",8696
"POLYGON ((586749.962 5037319.545,586756.964 5037408.649,586699.593 5037363.75,586749.962 5037319.545))",8697
"POLYGON ((586856.962 5037819.467,586840.112 5037842.262,586809.984 5037843.58,586856.962 5037819.467))",8698
"POLYGON ((586728.279 5038076.737,586714.144 5038090.04,586719.964 5038046.388,586728.279 5038076.737))",8699
"POLYGON ((586740.751 5037949.106,586703.334 5037949.106,586727.031 5037917.094,586740.751 5037949.106))",8700
"POLYGON ((586732.02 5038035.579,586719.964 5038046.388,586709.986 5038001.073,586732.02 5038035.579))",8701
"POLYGON ((586739.919 5038044.465,586732.02 5038035.579,586732.436 5038010.219,586739.919 5038044.465))",8702
"POLYGON ((586739.919 5038044.465,586728.279 5038076.737,586732.02 5038035.579,586739.919 5038044.465))",8703
"POLYGON ((586709.986 5038001.073,586732.436 5038010.219,586732.02 5038035.579,586709.986 5038001.073))",8704
"POLYGON ((586747.208 5037881.412,586727.031 5037917.094,586702.087 5037877.184,586747.208 5037881.412))",8705
"POLYGON ((586719.964 5038046.388,586732.02 5038035.579,586728.279 5038076.737,586719.964 5038046.388))",8706
"POLYGON ((586717.469 5038309.965,586687.536 5038298.324,586671.323 5038253.009,586717.469 5038309.965))",8707
"POLYGON ((586717.469 5038309.965,586714.144 5038230.715,586739.088 5038339.638,586717.469 5038309.965))",8708
"POLYGON ((586739.919 5038044.465,586738.256 5038093.522,586728.279 5038076.737,586739.919 5038044.465))",8709
"POLYGON ((586738.256 5038093.522,586710.402 5038134.94,586728.279 5038076.737,586738.256 5038093.522))",8710
