WKT,node
"POINT (583069.387 5035160.921 240.0)",4057
"POINT (582994.554 5035173.393 240.0)",4058
"POINT (582910.576 5035191.685 240.0)",4059
"POINT (582863.182 5035217.461 240.0)",4060
"POINT (582804.147 5035193.348 240.0)",4061
"POINT (582753.427 5035121.01 240.0)",4062
"POINT (582740.955 5035055.324 240.0)",4063
"POINT (582698.55 5035043.683 240.0)",4064
"POINT (582681.089 5035020.402 240.0)",4065
"POINT (582623.718 5035067.796 240.0)",4066
"POINT (582617.897 5035091.077 240.0)",4067
"POINT (582561.357 5035096.066 240.0)",4068
"POINT (582530.593 5035134.314 240.0)",4069
"POINT (582573.829 5035180.045 240.0)",4070
"POINT (582617.897 5035235.753 240.0)",4071
"POINT (582628.154 5035280.754 240.0)",4072
"POINT (582644.699 5035342.524 240.0)",4073
"POINT (582667.863 5035366.791 240.0)",4074
"POINT (582688.821 5035371.203 240.0)",4075
"POINT (582711.985 5035367.894 240.0)",4076
"POINT (582747.282 5035354.658 240.0)",4077
"POINT (582760.519 5035352.452 240.0)",4078
"POINT (582776.9 5035364.153 240.0)",4079
"POINT (582778.167 5035385.543 240.0)",4080
"POINT (582777.064 5035398.779 240.0)",4081
"POINT (582781.476 5035417.531 240.0)",4082
"POINT (582790.301 5035421.943 240.0)",4083
"POINT (582801.331 5035406.5 240.0)",4084
"POINT (582820.083 5035395.47 240.0)",4085
"POINT (582849.865 5035388.852 240.0)",4086
"POINT (582865.307 5035388.852 240.0)",4087
"POINT (582879.647 5035387.749 240.0)",4088
"POINT (582895.089 5035378.925 240.0)",4089
"POINT (582906.12 5035366.791 240.0)",4090
"POINT (582916.047 5035356.864 240.0)",4091
"POINT (582917.15 5035338.112 240.0)",4092
"POINT (582916.047 5035319.36 240.0)",4093
"POINT (582913.841 5035307.227 240.0)",4094
"POINT (582920.459 5035297.3 240.0)",4095
"POINT (582920.459 5035285.166 240.0)",4096
"POINT (582918.253 5035270.827 240.0)",4097
"POINT (582919.356 5035262.002 240.0)",4098
"POINT (582925.974 5035245.457 240.0)",4099
"POINT (582942.52 5035242.148 240.0)",4100
"POINT (582982.229 5035246.56 240.0)",4101
"POINT (582998.775 5035249.869 240.0)",4102
"POINT (583021.939 5035253.178 240.0)",4103
"POINT (583058.339 5035268.621 240.0)",4104
"POINT (583088.121 5035276.342 240.0)",4105
"POINT (583092.533 5035276.342 240.0)",4106
"POINT (583110.182 5035275.239 240.0)",4107
"POINT (583121.212 5035280.754 240.0)",4108
"POINT (583107.976 5035289.578 240.0)",4109
"POINT (583092.533 5035308.33 240.0)",4110
"POINT (583081.503 5035319.36 240.0)",4111
"POINT (583084.812 5035334.803 240.0)",4112
"POINT (583096.945 5035344.73 240.0)",4113
"POINT (583122.315 5035356.864 240.0)",4114
"POINT (583146.582 5035362.379 240.0)",4115
"POINT (583170.849 5035374.512 240.0)",4116
"POINT (583177.467 5035398.779 240.0)",4117
"POINT (583180.776 5035426.355 240.0)",4118
"POINT (583156.509 5035449.519 240.0)",4119
"POINT (583131.139 5035456.137 240.0)",4120
"POINT (583096.945 5035469.374 240.0)",4121
"POINT (583062.751 5035471.58 240.0)",4122
"POINT (583038.484 5035480.404 240.0)",4123
"POINT (583008.702 5035489.228 240.0)",4124
"POINT (582964.581 5035492.537 240.0)",4125
"POINT (582928.18 5035483.713 240.0)",4126
"POINT (582910.532 5035492.537 240.0)",4127
"POINT (582885.162 5035516.804 240.0)",4128
"POINT (582864.204 5035538.865 240.0)",4129
"POINT (582847.659 5035564.235 240.0)",4130
"POINT (582839.937 5035587.399 240.0)",4131
"POINT (582844.349 5035628.211 240.0)",4132
"POINT (582838.834 5035661.302 240.0)",4133
"POINT (582825.598 5035685.569 240.0)",4134
"POINT (582809.052 5035685.569 240.0)",4135
"POINT (582801.331 5035656.89 240.0)",4136
"POINT (582792.507 5035632.623 240.0)",4137
"POINT (582771.549 5035605.047 240.0)",4138
"POINT (582752.797 5035601.738 240.0)",4139
"POINT (582721.912 5035609.46 240.0)",4140
"POINT (582713.088 5035633.726 240.0)",4141
"POINT (582724.118 5035662.405 240.0)",4142
"POINT (582721.912 5035693.29 240.0)",4143
"POINT (582745.076 5035713.145 240.0)",4144
"POINT (582777.064 5035741.824 240.0)",4145
"POINT (582821.186 5035752.855 240.0)",4146
"POINT (582878.544 5035759.473 240.0)",4147
"POINT (582922.665 5035753.958 240.0)",4148
"POINT (582966.787 5035776.018 240.0)",4149
"POINT (583018.629 5035798.079 240.0)",4150
"POINT (583056.133 5035812.419 240.0)",4151
"POINT (583081.503 5035801.388 240.0)",4152
"POINT (583127.83 5035779.327 240.0)",4153
"POINT (583154.303 5035777.121 240.0)",4154
"POINT (583186.291 5035783.74 240.0)",4155
"POINT (583237.031 5035773.812 240.0)",4156
"POINT (583269.019 5035773.812 240.0)",4157
"POINT (583304.316 5035776.018 240.0)",4158
"POINT (583341.82 5035781.534 240.0)",4159
"POINT (583387.044 5035803.594 240.0)",4160
"POINT (583460.948 5035847.716 240.0)",4161
"POINT (583561.324 5035928.238 240.0)",4162
"POINT (583613.167 5035977.874 240.0)",4163
"POINT (583714.647 5036006.553 240.0)",4164
"POINT (583820.538 5036021.996 240.0)",4165
"POINT (583844.805 5036044.057 240.0)",4166
"POINT (583882.308 5036090.384 240.0)",4167
"POINT (583890.03 5036102.518 240.0)",4168
"POINT (583923.121 5036102.518 240.0)",4169
"POINT (583959.521 5036102.518 240.0)",4170
"POINT (583972.758 5036102.518 240.0)",4171
"POINT (584009.158 5036127.888 240.0)",4172
"POINT (584029.013 5036141.676 240.0)",4173
"POINT (584051.073 5036159.324 240.0)",4174
"POINT (584065.413 5036177.524 240.0)",4175
"POINT (584095.746 5036249.222 240.0)",4176
"POINT (584115.05 5036325.883 240.0)",4177
"POINT (584128.838 5036418.538 240.0)",4178
"POINT (584132.147 5036445.011 240.0)",4179
"POINT (584126.08 5036454.938 240.0)",4180
"POINT (584110.637 5036455.49 240.0)",4181
"POINT (584029.013 5036453.284 240.0)",4182
"POINT (583958.97 5036449.423 240.0)",4183
"POINT (583899.957 5036446.114 240.0)",4184
"POINT (583877.896 5036433.429 240.0)",4185
"POINT (583856.387 5036424.605 240.0)",4186
"POINT (583846.46 5036427.914 240.0)",4187
"POINT (583839.842 5036437.841 240.0)",4188
"POINT (583845.908 5036488.03 240.0)",4189
"POINT (583855.836 5036548.697 240.0)",4190
"POINT (583855.836 5036615.431 240.0)",4191
"POINT (583848.666 5036637.491 240.0)",4192
"POINT (583833.223 5036649.073 240.0)",4193
"POINT (583818.884 5036649.625 240.0)",4194
"POINT (583813.369 5036638.043 240.0)",4195
"POINT (583732.295 5036598.333 240.0)",4196
"POINT (583679.901 5036574.067 240.0)",4197
"POINT (583636.882 5036540.424 240.0)",4198
"POINT (583564.082 5036486.375 240.0)",4199
"POINT (583544.227 5036463.211 240.0)",4200
"POINT (583534.3 5036448.872 240.0)",4201
"POINT (583519.96 5036447.769 240.0)",4202
"POINT (583489.075 5036477.551 240.0)",4203
"POINT (583470.324 5036502.921 240.0)",4204
"POINT (583491.281 5036528.29 240.0)",4205
"POINT (583567.391 5036612.121 240.0)",4206
"POINT (583622.543 5036678.304 240.0)",4207
"POINT (583660.046 5036758.825 240.0)",4208
"POINT (583703.065 5036816.183 240.0)",4209
"POINT (583743.877 5036850.378 240.0)",4210
"POINT (583783.587 5036851.481 240.0)",4211
"POINT (583823.296 5036850.378 240.0)",4212
"POINT (583860.799 5036861.408 240.0)",4213
"POINT (583902.715 5036874.645 240.0)",4214
"POINT (583941.321 5036880.16 240.0)",4215
"POINT (583967.794 5036860.305 240.0)",4216
"POINT (583998.679 5036839.347 240.0)",4217
"POINT (584029.564 5036820.596 240.0)",4218
"POINT (584058.243 5036816.183 240.0)",4219
"POINT (584102.365 5036848.172 240.0)",4220
"POINT (584191.711 5036898.911 240.0)",4221
"POINT (584214.875 5036926.487 240.0)",4222
"POINT (584217.081 5036945.239 240.0)",4223
"POINT (584195.02 5036948.548 240.0)",4224
"POINT (584168.547 5036948.548 240.0)",4225
"POINT (584137.662 5036938.621 240.0)",4226
"POINT (584108.983 5036929.796 240.0)",4227
"POINT (584091.334 5036940.827 240.0)",4228
"POINT (584086.922 5036988.257 240.0)",4229
"POINT (584073.686 5037020.246 240.0)",4230
"POINT (584068.17 5037041.203 240.0)",4231
"POINT (584057.14 5037064.367 240.0)",4232
"POINT (584042.801 5037066.573 240.0)",4233
"POINT (584020.74 5037058.852 240.0)",4234
"POINT (583961.176 5037015.833 240.0)",4235
"POINT (583847.563 5036965.094 240.0)",4236
"POINT (583816.678 5036940.827 240.0)",4237
"POINT (583803.441 5036911.045 240.0)",4238
"POINT (583793.514 5036892.293 240.0)",4239
"POINT (583771.453 5036882.366 240.0)",4240
"POINT (583747.186 5036892.293 240.0)",4241
"POINT (583707.477 5036908.839 240.0)",4242
"POINT (583661.149 5036920.972 240.0)",4243
"POINT (583615.925 5036909.942 240.0)",4244
"POINT (583564.082 5036904.427 240.0)",4245
"POINT (583530.991 5036897.808 240.0)",4246
"POINT (583482.457 5036859.202 240.0)",4247
"POINT (583441.645 5036811.771 240.0)",4248
"POINT (583399.729 5036801.844 240.0)",4249
"POINT (583346.484 5036820.182 240.0)",4250
"POINT (583319.83 5036818.913 240.0)",4251
"POINT (583279.214 5036788.451 240.0)",4252
"POINT (583246.214 5036763.066 240.0)",4253
"POINT (583217.021 5036749.104 240.0)",4254
"POINT (583168.79 5036747.835 240.0)",4255
"POINT (583144.674 5036771.951 240.0)",4256
"POINT (583139.598 5036797.336 240.0)",4257
"POINT (583142.136 5036823.99 240.0)",4258
"POINT (583133.251 5036858.259 240.0)",4259
"POINT (583116.751 5036895.067 240.0)",4260
"POINT (583128.174 5036926.798 240.0)",4261
"POINT (583187.829 5036953.452 240.0)",4262
"POINT (583211.944 5036967.414 240.0)",4263
"POINT (583250.022 5036972.491 240.0)",4264
"POINT (583281.753 5036985.184 240.0)",4265
"POINT (583343.946 5037027.069 240.0)",4266
"POINT (583407.408 5037101.954 240.0)",4267
"POINT (583453.101 5037166.685 240.0)",4268
"POINT (583479.755 5037247.917 240.0)",4269
"POINT (583468.332 5037287.263 240.0)",4270
"POINT (583483.562 5037320.264 240.0)",4271
"POINT (583494.986 5037346.918 240.0)",4272
"POINT (583521.64 5037362.149 240.0)",4273
"POINT (583580.025 5037332.956 240.0)",4274
"POINT (583648.564 5037329.149 240.0)",4275
"POINT (583673.949 5037335.495 240.0)",4276
"POINT (583714.565 5037393.88 240.0)",4277
"POINT (583760.258 5037449.727 240.0)",4278
"POINT (583798.335 5037530.958 240.0)",4279
"POINT (583826.258 5037623.613 240.0)",4280
"POINT (583830.066 5037656.613 240.0)",4281
"POINT (583807.22 5037675.652 240.0)",4282
"POINT (583795.796 5037703.575 240.0)",4283
"POINT (583807.22 5037731.499 240.0)",4284
"POINT (583828.797 5037747.999 240.0)",4285
"POINT (583849.105 5037760.691 240.0)",4286
"POINT (583869.413 5037750.537 240.0)",4287
"POINT (583898.605 5037769.576 240.0)",4288
"POINT (583916.375 5037769.576 240.0)",4289
"POINT (583906.221 5037742.922 240.0)",4290
"POINT (583878.297 5037723.883 240.0)",4291
"POINT (583869.413 5037701.037 240.0)",4292
"POINT (583865.605 5037557.612 240.0)",4293
"POINT (583950.644 5037471.304 240.0)",4294
"POINT (583972.221 5037434.496 240.0)",4295
"POINT (584019.183 5037440.842 240.0)",4296
"POINT (584062.338 5037415.457 240.0)",4297
"POINT (584153.723 5037414.188 240.0)",4298
"POINT (584191.8 5037409.111 240.0)",4299
"POINT (584203.224 5037387.534 240.0)",4300
"POINT (584140.738 5037300.714 240.0)",4301
"POINT (584383.528 5037340.624 240.0)",4302
"POINT (584366.898 5037398.827 240.0)",4303
"POINT (584321.999 5037438.738 240.0)",4304
"POINT (584348.606 5037495.278 240.0)",4305
"POINT (584298.718 5037520.222 240.0)",4306
"POINT (584313.684 5037600.044 240.0)",4307
"POINT (584413.461 5037787.956 240.0)",4308
"POINT (584470.001 5037914.34 240.0)",4309
"POINT (584519.889 5038050.701 240.0)",4310
"POINT (584632.969 5038085.623 240.0)",4311
"POINT (584712.791 5038178.748 240.0)",4312
"POINT (584696.161 5038193.715 240.0)",4313
"POINT (584741.061 5038276.862 240.0)",4314
"POINT (584721.106 5038301.806 240.0)",4315
"POINT (584631.307 5038198.703 240.0)",4316
"POINT (584574.766 5038172.096 240.0)",4317
"POINT (584531.53 5038192.052 240.0)",4318
"POINT (584489.956 5038203.692 240.0)",4319
"POINT (584456.697 5038175.422 240.0)",4320
"POINT (584428.427 5038193.715 240.0)",4321
"POINT (584460.023 5038260.232 240.0)",4322
"POINT (584494.945 5038288.502 240.0)",4323
"POINT (584516.563 5038341.717 240.0)",4324
"POINT (584578.092 5038361.672 240.0)",4325
"POINT (584674.543 5038391.605 240.0)",4326
"POINT (584754.364 5038466.437 240.0)",4327
"POINT (584810.904 5038519.652 240.0)",4328
"POINT (584807.579 5038459.786 240.0)",4329
"POINT (584829.197 5038433.178 240.0)",4330
"POINT (584830.86 5038386.616 240.0)",4331
"POINT (584889.063 5038468.1 240.0)",4332
"POINT (584917.333 5038539.607 240.0)",4333
"POINT (584953.918 5038602.799 240.0)",4334
"POINT (584902.366 5038622.754 240.0)",4335
"POINT (584875.759 5038659.339 240.0)",4336
"POINT (584889.063 5038725.857 240.0)",4337
"POINT (584819.219 5038800.689 240.0)",4338
"POINT (584767.668 5038757.452 240.0)",4339
"POINT (584680.363 5038675.968 240.0)",4340
"POINT (584640.453 5038664.328 240.0)",4341
"POINT (584639.621 5038725.857 240.0)",4342
"POINT (584724.431 5038915.432 240.0)",4343
"POINT (584741.061 5039019.366 240.0)",4344
"POINT (584824.208 5039160.716 240.0)",4345
"POINT (584825.039 5039243.864 240.0)",4346
"POINT (584795.107 5039217.256 240.0)",4347
"POINT (584762.679 5039251.347 240.0)",4348
"POINT (584741.061 5039240.538 240.0)",4349
"POINT (584705.308 5039276.291 240.0)",4350
"POINT (584645.442 5039284.606 240.0)",4351
"POINT (584616.34 5039294.583 240.0)",4352
"POINT (584548.159 5039254.673 240.0)",4353
"POINT (584485.799 5039238.875 240.0)",4354
"POINT (584468.338 5039127.457 240.0)",4355
"POINT (584421.776 5039093.367 240.0)",4356
"POINT (584390.18 5039091.704 240.0)",4357
"POINT (584301.212 5039149.076 240.0)",4358
"POINT (584233.863 5039135.772 240.0)",4359
"POINT (584193.952 5039214.762 240.0)",4360
"POINT (584212.245 5039300.404 240.0)",4361
"POINT (584244.672 5039396.854 240.0)",4362
"POINT (584259.639 5039433.439 240.0)",4363
"POINT (584252.987 5039460.878 240.0)",4364
"POINT (584287.077 5039519.081 240.0)",4365
"POINT (584283.751 5039728.612 240.0)",4366
"POINT (584337.797 5039795.129 240.0)",4367
"POINT (584366.898 5039772.68 240.0)",4368
"POINT (584399.326 5039773.511 240.0)",4369
"POINT (584391.011 5039815.916 240.0)",4370
"POINT (584385.191 5039838.366 240.0)",4371
"POINT (584351.932 5039854.995 240.0)",4372
"POINT (584348.606 5039938.143 240.0)",4373
"POINT (584363.573 5039935.648 240.0)",4374
"POINT (584385.191 5039853.332 240.0)",4375
"POINT (584419.281 5039855.827 240.0)",4376
"POINT (584432.585 5039827.557 240.0)",4377
"POINT (584451.709 5039696.184 240.0)",4378
"POINT (584463.349 5039608.048 240.0)",4379
"POINT (584528.204 5039548.182 240.0)",4380
"POINT (584636.295 5039544.856 240.0)",4381
"POINT (584811.736 5039633.824 240.0)",4382
"POINT (584844.163 5039654.611 240.0)",4383
"POINT (584915.67 5039657.937 240.0)",4384
"POINT (584936.457 5039632.161 240.0)",4385
"POINT (584911.513 5039591.419 240.0)",4386
"POINT (584923.153 5039522.407 240.0)",4387
"POINT (584937.288 5039515.755 240.0)",4388
"POINT (584928.142 5039441.754 240.0)",4389
"POINT (584917.333 5039430.113 240.0)",4390
"POINT (584902.366 5039396.023 240.0)",4391
"POINT (584879.085 5039381.056 240.0)",4392
"POINT (584891.557 5039351.955 240.0)",4393
"POINT (584910.681 5039315.37 240.0)",4394
"POINT (584931.468 5039264.65 240.0)",4395
"POINT (584988.008 5039206.447 240.0)",4396
"POINT (584943.94 5039060.108 240.0)",4397
"POINT (584901.535 5038981.95 240.0)",4398
"POINT (584899.872 5038946.197 240.0)",4399
"POINT (584882.411 5038908.78 240.0)",4400
"POINT (584902.366 5038901.297 240.0)",4401
"POINT (584952.255 5038939.545 240.0)",4402
"POINT (585012.952 5039040.984 240.0)",4403
"POINT (585071.155 5039027.681 240.0)",4404
"POINT (585052.031 5038966.983 240.0)",4405
"POINT (584986.345 5038919.59 240.0)",4406
"POINT (584973.041 5038872.196 240.0)",4407
"POINT (585034.57 5038883.005 240.0)",4408
"POINT (585081.964 5038936.219 240.0)",4409
"POINT (585158.46 5038943.702 240.0)",4410
"POINT (585167.606 5038906.286 240.0)",4411
"POINT (585106.493 5038771.172 240.0)",4412
"POINT (585059.93 5038730.43 240.0)",4413
"POINT (584937.288 5038449.392 240.0)",4414
"POINT (584947.682 5038364.582 240.0)",4415
"POINT (584923.569 5038321.345 240.0)",4416
"POINT (584870.355 5038283.929 240.0)",4417
"POINT (584816.309 5038249.007 240.0)",4418
"POINT (584786.376 5038222.4 240.0)",4419
"POINT (584741.477 5038146.736 240.0)",4420
"POINT (584741.477 5038123.455 240.0)",4421
"POINT (584764.758 5038135.096 240.0)",4422
"POINT (584874.512 5038249.839 240.0)",4423
"POINT (584939.367 5038243.187 240.0)",4424
"POINT (584977.615 5038193.299 240.0)",4425
"POINT (585004.222 5038076.893 240.0)",4426
"POINT (585029.166 5038063.589 240.0)",4427
"POINT (585042.469 5038041.971 240.0)",4428
"POINT (585065.751 5038031.993 240.0)",4429
"POINT (585094.021 5037995.409 240.0)",4430
"POINT (585162.201 5038056.937 240.0)",4431
"POINT (585252.0 5038160.04 240.0)",4432
"POINT (585333.485 5038308.042 240.0)",4433
"POINT (585424.946 5038389.526 240.0)",4434
"POINT (585519.734 5038574.113 240.0)",4435
"POINT (585534.701 5038675.553 240.0)",4436
"POINT (585503.105 5038693.845 240.0)",4437
"POINT (585479.824 5038748.722 240.0)",4438
"POINT (585461.531 5038825.217 240.0)",4439
"POINT (585489.801 5038881.758 240.0)",4440
"POINT (585561.308 5038878.432 240.0)",4441
"POINT (585574.611 5038810.251 240.0)",4442
"POINT (585614.522 5038825.217 240.0)",4443
"POINT (585611.196 5038880.095 240.0)",4444
"POINT (585700.995 5038865.128 240.0)",4445
"POINT (585754.209 5038900.05 240.0)",4446
"POINT (585805.761 5038915.016 240.0)",4447
"POINT (585875.604 5038939.961 240.0)",4448
"POINT (585878.93 5038913.353 240.0)",4449
"POINT (585844.008 5038870.117 240.0)",4450
"POINT (585839.019 5038821.892 240.0)",4451
"POINT (585799.109 5038722.115 240.0)",4452
"POINT (585875.604 5038682.204 240.0)",4453
"POINT (585867.289 5038560.809 240.0)",4454
"POINT (585905.537 5038549.169 240.0)",4455
"POINT (585887.245 5038492.629 240.0)",4456
"POINT (585943.785 5038499.28 240.0)",4457
"POINT (586051.876 5038472.673 240.0)",4458
"POINT (586058.528 5038439.415 240.0)",4459
"POINT (585903.874 5038279.772 240.0)",4460
"POINT (585865.627 5038193.299 240.0)",4461
"POINT (585805.761 5038158.377 240.0)",4462
"POINT (585792.457 5038086.87 240.0)",4463
"POINT (585724.276 5038031.993 240.0)",4464
"POINT (585707.647 5037970.464 240.0)",4465
"POINT (585727.602 5037935.543 240.0)",4466
"POINT (585784.142 5037982.105 240.0)",4467
"POINT (585805.761 5038028.667 240.0)",4468
"POINT (585845.671 5038061.926 240.0)",4469
"POINT (585900.548 5038105.163 240.0)",4470
"POINT (585958.751 5038068.578 240.0)",4471
"POINT (585992.01 5038027.004 240.0)",4472
"POINT (586046.887 5037997.071 240.0)",4473
"POINT (586080.146 5037917.25 240.0)",4474
"POINT (586111.066 5037904.717 240.0)",4475
"POINT (586127.537 5037885.61 240.0)",4476
"POINT (586131.49 5037862.55 240.0)",4477
"POINT (586114.36 5037832.242 240.0)",4478
"POINT (586097.889 5037804.57 240.0)",4479
"POINT (586086.029 5037782.169 240.0)",4480
"POINT (586084.712 5037755.815 240.0)",4481
"POINT (586090.641 5037736.708 240.0)",4482
"POINT (586097.23 5037724.19 240.0)",4483
"POINT (586106.753 5037706.056 240.0)",4484
"POINT (586155.394 5037658.662 240.0)",4485
"POINT (586196.137 5037676.955 240.0)",4486
"POINT (586211.103 5037583.83 240.0)",4487
"POINT (586171.192 5037518.975 240.0)",4488
"POINT (586193.642 5037423.356 240.0)",4489
"POINT (586233.553 5037440.817 240.0)",4490
"POINT (586241.868 5037500.683 240.0)",4491
"POINT (586307.554 5037479.896 240.0)",4492
"POINT (586342.476 5037479.896 240.0)",4493
"POINT (586369.914 5037532.279 240.0)",4494
"POINT (586402.342 5037658.662 240.0)",4495
"POINT (586500.455 5037647.022 240.0)",4496
"POINT (586595.243 5037745.135 240.0)",4497
"POINT (586659.266 5037834.934 240.0)",4498
"POINT (586693.357 5037914.756 240.0)",4499
"POINT (586701.672 5038109.32 240.0)",4500
"POINT (586649.289 5038204.108 240.0)",4501
"POINT (586660.098 5038265.637 240.0)",4502
"POINT (586702.503 5038477.662 240.0)",4503
"POINT (586674.233 5038566.63 240.0)",4504
"POINT (586671.739 5038716.295 240.0)",4505
"POINT (586641.806 5038789.464 240.0)",4506
"POINT (586609.378 5038796.116 240.0)",4507
"POINT (586556.995 5038901.713 240.0)",4508
"POINT (586527.062 5038841.015 240.0)",4509
"POINT (586469.691 5038798.61 240.0)",4510
"POINT (586427.286 5038886.746 240.0)",4511
"POINT (586434.769 5039008.141 240.0)",4512
"POINT (586463.871 5039090.457 240.0)",4513
"POINT (586507.939 5039109.581 240.0)",4514
"POINT (586512.927 5039038.906 240.0)",4515
"POINT (586536.209 5039034.748 240.0)",4516
"POINT (586594.412 5039087.963 240.0)",4517
"POINT (586583.603 5039162.795 240.0)",4518
"POINT (586594.412 5039220.167 240.0)",4519
"POINT (586585.265 5039285.021 240.0)",4520
"POINT (586596.075 5039318.28 240.0)",4521
"POINT (586591.086 5039456.305 240.0)",4522
"POINT (586570.299 5039461.293 240.0)",4523
"POINT (586514.59 5039352.371 240.0)",4524
"POINT (586487.983 5039462.125 240.0)",4525
"POINT (586408.993 5039490.395 240.0)",4526
"POINT (586392.364 5039516.171 240.0)",4527
"POINT (586439.758 5039509.519 240.0)",4528
"POINT (586471.354 5039525.317 240.0)",4529
"POINT (586494.635 5039525.317 240.0)",4530
"POINT (586541.197 5039580.194 240.0)",4531
"POINT (586569.467 5039636.734 240.0)",4532
"POINT (586616.03 5039670.824 240.0)",4533
"POINT (586616.03 5039755.634 240.0)",4534
"POINT (586648.457 5039864.557 240.0)",4535
"POINT (586748.234 5039992.604 240.0)",4536
"POINT (586755.717 5040084.066 240.0)",4537
"POINT (586793.133 5040128.965 240.0)",4538
"POINT (586800.617 5040247.034 240.0)",4539
"POINT (586836.37 5040364.272 240.0)",4540
"POINT (586863.809 5040444.925 240.0)",4541
"POINT (586877.112 5040414.16 240.0)",4542
"POINT (586855.494 5040291.934 240.0)",4543
"POINT (586875.449 5040192.989 240.0)",4544
"POINT (586868.797 5040136.449 240.0)",4545
"POINT (586852.168 5040076.583 240.0)",4546
"POINT (586820.572 5040036.672 240.0)",4547
"POINT (586821.403 5039985.121 240.0)",4548
"POINT (586847.179 5039950.199 240.0)",4549
"POINT (586897.899 5039975.975 240.0)",4550
"POINT (586980.215 5040192.157 240.0)",4551
"POINT (587035.923 5040294.428 240.0)",4552
"POINT (587085.812 5040339.328 240.0)",4553
"POINT (587105.767 5040313.552 240.0)",4554
"POINT (587085.812 5040262.001 240.0)",4555
"POINT (587079.16 5040202.135 240.0)",4556
"POINT (587079.991 5040132.291 240.0)",4557
"POINT (587085.812 5040111.504 240.0)",4558
"POINT (587088.306 5039995.098 240.0)",4559
"POINT (586984.372 5039975.975 240.0)",4560
"POINT (586902.056 5039912.783 240.0)",4561
"POINT (586861.314 5039854.58 240.0)",4562
"POINT (586745.74 5039730.69 240.0)",4563
"POINT (586704.166 5039645.049 240.0)",4564
"POINT (586664.255 5039472.934 240.0)",4565
"POINT (586665.087 5039447.158 240.0)",4566
"POINT (586635.154 5039393.113 240.0)",4567
"POINT (586647.626 5039220.167 240.0)",4568
"POINT (586700.84 5039113.738 240.0)",4569
"POINT (586759.875 5039068.007 240.0)",4570
"POINT (586803.943 5039063.018 240.0)",4571
"POINT (586841.359 5039039.737 240.0)",4572
"POINT (586860.483 5039050.546 240.0)",4573
"POINT (586879.606 5039117.064 240.0)",4574
"POINT (586909.539 5039135.356 240.0)",4575
"POINT (586928.663 5039190.234 240.0)",4576
"POINT (587080.823 5039237.628 240.0)",4577
"POINT (587099.115 5039274.212 240.0)",4578
"POINT (587181.431 5039304.977 240.0)",4579
"POINT (587198.892 5039285.853 240.0)",4580
"POINT (587324.444 5039329.921 240.0)",4581
"POINT (587415.906 5039338.236 240.0)",4582
"POINT (587440.019 5039369.0 240.0)",4583
"POINT (587721.888 5039396.439 240.0)",4584
"POINT (587826.653 5039388.124 240.0)",4585
"POINT (587900.654 5039401.427 240.0)",4586
"POINT (587918.115 5039368.169 240.0)",4587
"POINT (587893.171 5039346.55 240.0)",4588
"POINT (587894.834 5039329.089 240.0)",4589
"POINT (587820.833 5039284.19 240.0)",4590
"POINT (587792.563 5039137.851 240.0)",4591
"POINT (587795.889 5039058.03 240.0)",4592
"POINT (587860.743 5039001.489 240.0)",4593
"POINT (587912.295 5038976.545 240.0)",4594
"POINT (587917.283 5038948.275 240.0)",4595
"POINT (587872.384 5038960.747 240.0)",4596
"POINT (587807.529 5038944.118 240.0)",4597
"POINT (587785.911 5038966.568 240.0)",4598
"POINT (587712.741 5039125.379 240.0)",4599
"POINT (587662.022 5039132.862 240.0)",4600
"POINT (587640.403 5039128.705 240.0)",4601
"POINT (587599.661 5039151.154 240.0)",4602
"POINT (587551.436 5039124.547 240.0)",4603
"POINT (587516.514 5039103.761 240.0)",4604
"POINT (587523.997 5038999.827 240.0)",4605
"POINT (587449.165 5038882.589 240.0)",4606
"POINT (587397.613 5038831.038 240.0)",4607
"POINT (587341.073 5038859.308 240.0)",4608
"POINT (587304.489 5038921.668 240.0)",4609
"POINT (587303.657 5038939.961 240.0)",4610
"POINT (587243.791 5038991.512 240.0)",4611
"POINT (587137.363 5039031.422 240.0)",4612
"POINT (587005.99 5038968.231 240.0)",4613
"POINT (586959.428 5038998.164 240.0)",4614
"POINT (586917.854 5038916.679 240.0)",4615
"POINT (586867.966 5038901.713 240.0)",4616
"POINT (586803.111 5038881.758 240.0)",4617
"POINT (586778.167 5038815.24 240.0)",4618
"POINT (586783.156 5038659.755 240.0)",4619
"POINT (586764.863 5038566.63 240.0)",4620
"POINT (586776.504 5038457.707 240.0)",4621
"POINT (586739.088 5038339.638 240.0)",4622
"POINT (586714.144 5038230.715 240.0)",4623
"POINT (586710.818 5038159.208 240.0)",4624
"POINT (586738.256 5038093.522 240.0)",4625
"POINT (586739.919 5038044.465 240.0)",4626
"POINT (586754.886 5037948.846 240.0)",4627
"POINT (586798.122 5037896.463 240.0)",4628
"POINT (586845.516 5037879.834 240.0)",4629
"POINT (586860.483 5037859.047 240.0)",4630
"POINT (586922.012 5037813.316 240.0)",4631
"POINT (586942.798 5037739.315 240.0)",4632
"POINT (586892.91 5037555.56 240.0)",4633
"POINT (586830.55 5037402.569 240.0)",4634
"POINT (586834.707 5037321.085 240.0)",4635
"POINT (586759.875 5037309.444 240.0)",4636
"POINT (586769.852 5037239.601 240.0)",4637
"POINT (586764.032 5037183.061 240.0)",4638
"POINT (586739.919 5037117.374 240.0)",4639
